KEY,en,notes,sp,fr,de,it,pt-br,zh,ja
EVENT_BLESSING_REW12_F,,,,,,,,,
EVENT_BLESSING_REW12_N,,,,,,,,,
EVENT_BLESSING_REW13,"{catname} discovers a partially buried treasure chest and digs it up!
",,"{catname} descubre un cofre de tesoro parcialmente enterrado ¡y lo desentierra!
",{catname} découvre un coffre au trésor à moitié enterré et l'extirpe du sol&nbsp;!,"{catname} entdeckt eine teilweise vergrabene Schatztruhe und gräbt sie aus!
","{catname} trova uno scrigno del tesoro parzialmente sepolto, e lo tira fuori!",{catname} descobre um baú do tesouro parcialmente enterrado e o desenterra!,{catname} 发现了一个部分掩埋的宝箱并把它挖了出来！,{catname}は半分埋まった宝箱を発見し、掘り出しました！
EVENT_BLESSING_REW13_M,,,,,,,,,
EVENT_BLESSING_REW13_F,,,,,,,,,
EVENT_BLESSING_REW13_N,,,,,,,,,
EVENT_BLESSING_REW14,"{catname} finds a large pile of food! The cats chow down on the lavish feast!
",,"¡{catname} encuentra una gran pila de comida! Los gatos dan buena cuenta del copioso festín.
",{catname} trouve un gros tas de nourriture&nbsp;! Le groupe se jette sur ce copieux festin&nbsp;!,"{catname} findet einen großen Haufen Fressen! Die Katzen verschlingen das Festmahl!
",{catname} rinviene un grosso mucchio di cibo! I gatti divorano il lussuoso banchetto!,{catname} encontra uma grande pilha de comida! Os gatos devoram o banquete suntuoso!,{catname} 发现了一大堆食物！猫咪们大快朔咽地享用着丰盛的盛宴！,{catname}は大量の食べ物を見つけました！猫たちは豪華なごちそうをむさぼり食べます！
EVENT_BLESSING_REW14_M,,,,,,,,,
EVENT_BLESSING_REW14_F,,,,,,,,,
EVENT_BLESSING_REW14_N,,,,,,,,,
EVENT_BLESSING_REW15,{catname} finds a rare piece of candy and levels up!,,{catname} encuentra un caramelo de lo más raro ¡y sube de nivel!,{catname} trouve un bonbon rare et monte de niveau&nbsp;!,{catname} findet ein ganz besonderes Bonbon und levelt auf!,{catname} trova un raro tipo di caramella e sale di livello!,{catname} encontra um doce raro e sobe de nível!,{catname} 发现了一块稀有的糖果并升级了！,{catname}は珍しいキャンディを見つけてレベルアップしました！
EVENT_BLESSING_REW15_M,,,,,,,,,
EVENT_BLESSING_REW15_F,,,,,,,,,
EVENT_BLESSING_REW15_N,,,,,,,,,
EVENT_BLESSING_REW16,"{catname} spies a four leaf clover!
",,"¡{catname} ve un trébol de cuatro hojas!
",{catname} repère un trèfle à quatre feuilles&nbsp;!,"{catname} entdeckt ein vierblättriges Kleeblatt!
",{catname} intravede un quadrifoglio!,{catname} avista um trevo de quatro folhas!,{catname} 发现了一片四叶草！,{catname}が四つ葉のクローバーを見つけた！
EVENT_BLESSING_REW16_M,,,,,,,,,
EVENT_BLESSING_REW16_F,,,,,,,,,
EVENT_BLESSING_REW16_N,,,,,,,,,
EVENT_BLESSING_REW17,"{catname} finds an old shoe and wears it for a while. When {he} finally takes it off, {catname} can run much faster than before!
",,"{catname} encuentra un viejo zapato y lo lleva puesto un rato. Cuando se lo quita, ¡es capaz de correr mucho más rápido que antes!
","{catname} tombe sur une vieille chaussure et la porte pendant quelque temps. Quand {he} l'enlève enfin, {catname} découvre qu'il peut courir bien plus vite qu'avant&nbsp;!","{catname} findet einen alten Schuh und zieht ihn eine Weile an. Als {he} ihn endlich wieder auszieht, kann {catname} plötzlich viel schneller rennen als vorher!
","{catname} trova una vecchia scarpa e la indossa per un po'. Quando infine se la toglie, è in grado di correre molto più velocemente di prima!","{catname} encontra um sapato velho e o usa por um tempo. Quando finalmente o tira, {catname} consegue correr muito mais rápido do que antes!",{catname} 发现了一只旧鞋并穿了一会儿。当 {he} 最终脱下它时，{catname} 跑得比以前快多了！,{catname}は古い靴を見つけ、しばらくの間それを履きます。{he}がついに靴を脱ぐと、{catname}は以前よりもずっと速く走れるようになります！
EVENT_BLESSING_REW17_M,,,,,,,,,
EVENT_BLESSING_REW17_F,,,,,,,,,
EVENT_BLESSING_REW17_N,"{catname} finds an old shoe and wears it for a while. When they finally take it off, {catname} can run much faster than before!
",,"{catname} encuentra un viejo zapato y lo lleva puesto un rato. Cuando se lo quita, ¡es capaz de correr mucho más rápido que antes!
",,"{catname} findet einen alten Schuh und zieht ihn eine Weile an. Als {catname} ihn endlich wieder auszieht, ist es plötzlich viel einfach als vorher, schnell zu rennen!
",,,{catname} 发现了一只旧鞋并穿了一会儿。当他们最终脱下它时，{catname} 跑得比以前快多了！,{catname}は古い靴を見つけてしばらく履いていました。ついに脱いだとき、{catname}は以前よりもずっと速く走れるようになりました！
EVENT_BLESSING_REW18,"{catname} finds a plump and delicious looking mushroom and eats it!
",,"{catname} encuentra una gran seta de aspecto delicioso ¡y se la zampa!
",{catname} trouve un champignon charnu à l'aspect très appétissant et le mange&nbsp;!,"{catname} findet einen saftig leckeren Pilz und frisst ihn auf!
","{catname} rinviene un fungo dall'aspetto paffuto e delizioso, e lo mangia!",{catname} encontra um cogumelo rechonchudo de aparência deliciosa e o come!,{catname} 发现了一朵饱满美味的蘑菇并吃了下去！,{catname}はふっくらとして美味しそうなキノコを見つけて食べます！
EVENT_BLESSING_REW18_M,,,,,,,,,
EVENT_BLESSING_REW18_F,,,,,,,,,
EVENT_BLESSING_REW18_N,,,,,,,,,
EVENT_BLESSING_REW19,"{catname} digs through a trash heap and finds something valuable!
",,"{catname} escarba en un montón de basura ¡y encuentra algo de valor!
",{catname} fouille un amoncellement de déchets et y trouve quelque chose d'utile&nbsp;!,"{catname} wühlt sich durch einen Müllhaufen und findet etwas Wertvolles!
",{catname} scava in una pila di rifiuti e trova qualcosa di valore!,{catname} vasculha um monte de lixo e encontra algo valioso!,{catname} 在垃圾堆里翻找，发现了有价值的东西！,{catname}はゴミの山を掘り起こし、価値のあるものを見つけました！
EVENT_BLESSING_REW19_M,,,,,,,,,
EVENT_BLESSING_REW19_F,,,,,,,,,
EVENT_BLESSING_REW19_N,,,,,,,,,
EVENT_BLESSING_REW20,"{catname} finds a syringe full of a strange liquid. {He} doesn't hesitate!
",,"{catname} encuentra una jeringuilla llena de un líquido extraño. ¡No se lo piensa dos veces!
",{catname} trouve une seringue remplie d'un étrange liquide. {He} n'hésite pas une seule seconde&nbsp;!,"{catname} findet eine Spritze mit einer merkwürdigen Flüssigkeit. {He} zögert keinen Augenblick!
",{catname} trova una siringa colma di uno strano liquido. Non esita!,{catname} encontra uma seringa cheia de um líquido estranho e não pensa duas vezes!,{catname} 发现了一支装满奇异液体的注射器。{He} 毫不犹豫！,{catname}は奇妙な液体で満たされた注射器を見つけます。{He}はためらいません！
EVENT_BLESSING_REW20_M,,,,,,,,,
EVENT_BLESSING_REW20_F,,,,,,,,,
EVENT_BLESSING_REW20_N,"{catname} finds a syringe full of a strange liquid. They don't hesitate!
",,"{catname} encuentra una jeringuilla llena de un líquido extraño. ¡No se lo piensa dos veces!
",,"{catname} findet eine Spritze mit einer merkwürdigen Flüssigkeit. {catname} zögert keinen Augenblick!
",,,{catname} 发现了一支装满奇异液体的注射器。他们毫不犹豫！,{catname}は奇妙な液体で満たされた注射器を見つけます。彼らはためらいません！
EVENT_BLESSING_REW21,"{catname} finds a tin full of super rare candies!

The whole party gets one!",,"{catname} encuentra una caja metálica llena de caramelos rarísimos.

¡Hay uno para cada miembro del grupo!","{catname} trouve un bocal rempli de bonbons très rares&nbsp;!

Tous les membres du groupe en mangent un&nbsp;!","{catname} findet eine Dose voller Sonderbonbons!

Für jeden in der Gruppe gibt es eins!","{catname} trova una lattina piena di caramelle super rare!

Il gruppo intero ne riceve una!","{catname} encontra uma lata cheia de doces super raros!

Todo o grupo ganha um!","{catname} 发现了一盒超稀有糖果！
全队每人一个！","{catname}は超レアなお菓子がいっぱい入った缶を見つけた！

パーティ全員が1つずつ手に入れた！"
EVENT_BLESSING_REW21_M,,,,,,,,,
EVENT_BLESSING_REW21_F,,,,,,,,,
EVENT_BLESSING_REW21_N,,,,,,,,,
EVENT_HAPPENING_NAME,Something's Happening!,updated ✔️,Acontecimiento,Il se passe quelque chose&nbsp;!,Etwas passiert!,Sta Succedendo Qualcosa!,Algo Está Acontecendo!,有事情发生了！,何かが起こる！
EVENT_HAPPENING_FOG_REW,A dense fog starts rolling in. The cats can barely see in front of them!,,Una niebla espesa rodea a los gatos. ¡Apenas ven lo que tienen delante de las narices!,Un épais brouillard commence à s'installer. Les chats peinent à voir devant eux&nbsp;!,Dichter Nebel zieht auf. Die Katzen können ihre Pfoten kaum vor den Augen sehen!,Una densa nebbia inizia ad ammassarsi. I gatti riescono a malapena a vedere davanti a loro!,Uma densa neblina começa a se formar. Os gatos mal conseguem enxergar à sua frente!,浓雾开始弥漫开来。猫咪们几乎看不清前方！,濃い霧が立ち込め始めます。猫たちは目の前がほとんど見えません！
EVENT_HAPPENING_RAIN_REW,"The sky darkens with clouds and raindrops drizzle down, forming small puddles on the ground and wetting the cats' soft fur.",,Las nubes oscurecen el cielo y empieza a caer una llovizna que forma pequeños charcos en el suelo y moja el suave pelaje de los gatos.,"Des nuages viennent assombrir le ciel et des gouttes de pluie se mettent à tomber, formant de petites flaques sur le sol et mouillant le poil duveteux des chats.",Der Himmel verdunkelt sich und es fängt an zu regnen. Pfützen bilden sich auf dem Boden und die Katzen sind schnell durchnässt.,"Il cielo si oscura di nuvole, e gocce di pioggia iniziano a cadere e a formare piccole pozzanghere sul suolo, bagnando la morbida pelliccia dei gatti.","O céu escurece com nuvens e gotas de chuva caem, formando pequenas poças no chão e molhando a pelagem macia dos gatos.",天空布满乌云，细雨纷纷洒下，地上形成小水洼，打湿了猫咪们柔软的毛发。,空が雲で暗くなり、雨粒がぽつぽつと降り始め、地面に小さな水たまりを作り、猫たちの柔らかい毛を濡らします。
EVENT_HAPPENING_HEAVYRAIN_REW,"Dark clouds churn above as a heavy rain begins to pelt down, drenching the cats in a constant deluge.",,Nubes oscuras se revuelven en el cielo y empiezan a caer chuzos de punta. Los gatos terminan calados en un diluvio constante.,"Les sombres nuages se déchaînent dans le ciel et maintenant, une lourde pluie s'abat. Ce déluge incessant trempe les chats.",Dunkle Wolken ziehen über den Himmel und ein starker Platzregen setzt ein. Die Katzen sind völlig durchnässt.,"Nuvole oscure si agitano in cielo mentre un acquazzone inizia a scrosciare, inzuppando i gatti sotto un diluvio costante.","Nuvens escuras se agitam no céu enquanto uma chuva torrencial começa a cair, encharcando os gatos em um dilúvio constante.",乌云翻滚，倾盆大雨开始猛烈落下，猫咪们被持续的暴雨浇湿。,暗雲が上空で渦巻き、激しい雨が降り始め、猫たちを絶え間ない豪雨でびしょ濡れにします。
EVENT_HAPPENING_WINDY_REW,"A strong wind howls around the cats. Dirt and debris kicked up from the tempest pelt against them, nearly knocking the cats off their feet!",,"Un fuerte viento aúlla alrededor de los gatos. Se ven golpeados por la tierra y los escombros que levanta el vendaval, ¡y casi salen volando!","Un vent fort fait rage autour du groupe. Il est bombardé par la terre et les débris que la tempête emporte, jusqu'à presque en perdre l'équilibre.",Ein starker Wind zieht plötzlich auf. Schutt und Dreck fliegt durch die Luft und fegt die Katzen fast von ihren Füßen!,"Un forte vento ulula intorno ai gatti. Sporcizia e detriti spinti dalla tempesta si abbattono su di loro, facendoli quasi finire zampe all'aria!","Um vento forte uiva ao redor dos gatos. Poeira e detritos levantados pela tempestade os atingem com força, quase os derrubando!",狂风在猫咪们周围呼啸。风暴卷起的尘土和杂物撞击着它们，几乎将猫咪们吹倒！,強い風が猫たちの周りでうなりを上げています。嵐によって巻き上げられた土や破片が彼らにぶつかり、猫たちは足元をすくわれそうになります！
EVENT_HAPPENING_SANDSTORM_REW,"A thick sandstorm kicks up. Small grains of sand, travelling at furious speeds through the air, sting the cats through their fur!",,Estalla una violenta tormenta de arena. Los pequeños granos de arena que vuelan a toda velocidad hieren a los gatos a pesar de la protección que les ofrece su pelo.,Une épaisse tempête de sable se lève. De minuscules grains de sable volant à une vitesse folle viennent piquer les chats à travers même leur poil&nbsp;!,Ein dichter Sandsturm zieht auf und winzige Sandpartikel rasen mit schrecklicher Geschwindigkeit durch die Luft. Sie fühlen sich an wie tausend kleine Nadeln!,Si solleva una densa tempesta di sabbia. I piccoli granelli che viaggiano a velocità impetuosa nell'aria pungono i gatti attraverso la loro pelliccia!,"Uma densa tempestade de areia se levanta. Pequenos grãos de areia, viajando a velocidades furiosas pelo ar, ferroam os gatos através de seus pelos!",浓厚的沙尘暴掀起。高速飞舞的小沙粒穿过空气，刺痛猫咪们的毛发！,激しい砂嵐が巻き起こる。空中を猛スピードで飛ぶ小さな砂粒が、猫たちの毛を通して刺すように感じる！
EVENT_HAPPENING_OVERGROWTH_REW,"Tall grass and brambles are thick here!

The cats push their way through the long grass, trying desperately not to get caught in the thorny branches.",,"¡Este sitio está cubierto de hierba alta y zarzas!

Los gatos atraviesan el herbazal procurando con todo su empeño no engancharse en las espinosas ramas.","Les hautes herbes et les roncières sont épaisses ici&nbsp;!

Les chats se frayent un chemin à travers l'épaisseur de la végétation tout en essayant désespérément de ne pas se prendre dans les épines.","Das hohe Gras und Dornengestrüpp ist hier besonders dicht!

Die Katzen arbeiten sich durch das Gras vorwärts und versuchen ihr Bestes, sich nicht in den Dornenbüschen zu verfangen.","L'erba alta e i rovi sono densi da queste parti!

I gatti si aprono la strada attraverso la vegetazione, cercando disperatamente di non incappare nei rami spinosi.","A grama alta e os espinheiros são densos por aqui!

Os gatos abrem caminho pela grama alta, tentando desesperadamente não se prenderem nos espinheiros.","这里的高草和荆棘非常密集！
猫咪们艰难地穿过长草，拼命避免被带刺的树枝抓住。","ここは背の高い草と茨が密集しています！

猫たちは長い草をかき分け、必死に棘のある枝に引っかからないように進んでいます。"
